"year","industry_branch_code","industry_branch_name","average_salary","average_salary_all_industries","category_code","category_name","average_price"
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"112704",Šunkový salám,130.21
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"114201",Mléko polotučné pasterované,17.90
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"114401",Jogurt bílý netučný,8.11
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"114501",Eidamská cihla,110.90
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"114701",Vejce slepičí čerstvá,28.65
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"115101",Máslo,148.34
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"115201",Rostlinný roztíratelný tuk,91.44
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"116101",Pomeranče,32.60
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"116103",Banány žluté,31.72
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"116104",Jablka konzumní,29.94
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"117101",Rajská jablka červená kulatá,40.57
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"117103",Papriky,64.55
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"117106",Mrkev,18.55
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"117401",Konzumní brambory,15.21
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"118101",Cukr krystalový,17.59
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"122102",Přírodní minerální voda uhličitá,8.66
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"212101",Jakostní víno bílé,94.65
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"213201","Pivo výčepní, světlé, lahvové",11.24
2016,M,"Profesní, vědecké a technické činnosti",30237.89,26891.39,"2000001",Kapr živý,85.07
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"111101",Rýže loupaná dlouhozrnná,36.52
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"111201",Pšeničná mouka hladká,11.03
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"111301",Chléb konzumní kmínový,21.77
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"111303",Pečivo pšeničné bílé,40.84
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"111602",Těstoviny vaječné,44.82
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"112101",Hovězí maso zadní bez kosti,206.02
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"112201",Vepřová pečeně s kostí,109.46
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"112401",Kuřata kuchaná celá,68.97
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"112704",Šunkový salám,130.21
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"114201",Mléko polotučné pasterované,17.90
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"114401",Jogurt bílý netučný,8.11
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"114501",Eidamská cihla,110.90
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"114701",Vejce slepičí čerstvá,28.65
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"115101",Máslo,148.34
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"115201",Rostlinný roztíratelný tuk,91.44
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"116101",Pomeranče,32.60
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"116103",Banány žluté,31.72
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"116104",Jablka konzumní,29.94
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"117101",Rajská jablka červená kulatá,40.57
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"117103",Papriky,64.55
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"117106",Mrkev,18.55
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"117401",Konzumní brambory,15.21
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"118101",Cukr krystalový,17.59
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"122102",Přírodní minerální voda uhličitá,8.66
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"212101",Jakostní víno bílé,94.65
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"213201","Pivo výčepní, světlé, lahvové",11.24
2016,N,Administrativní a podpůrné činnosti,18057.75,26891.39,"2000001",Kapr živý,85.07
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"111101",Rýže loupaná dlouhozrnná,36.52
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"111201",Pšeničná mouka hladká,11.03
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"111301",Chléb konzumní kmínový,21.77
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"111303",Pečivo pšeničné bílé,40.84
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"111602",Těstoviny vaječné,44.82
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"112101",Hovězí maso zadní bez kosti,206.02
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"112201",Vepřová pečeně s kostí,109.46
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"112401",Kuřata kuchaná celá,68.97
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"112704",Šunkový salám,130.21
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"114201",Mléko polotučné pasterované,17.90
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"114401",Jogurt bílý netučný,8.11
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"114501",Eidamská cihla,110.90
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"114701",Vejce slepičí čerstvá,28.65
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"115101",Máslo,148.34
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"115201",Rostlinný roztíratelný tuk,91.44
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"116101",Pomeranče,32.60
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"116103",Banány žluté,31.72
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"116104",Jablka konzumní,29.94
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"117101",Rajská jablka červená kulatá,40.57
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"117103",Papriky,64.55
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"117106",Mrkev,18.55
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"117401",Konzumní brambory,15.21
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"118101",Cukr krystalový,17.59
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"122102",Přírodní minerální voda uhličitá,8.66
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"212101",Jakostní víno bílé,94.65
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"213201","Pivo výčepní, světlé, lahvové",11.24
2016,O,Veřejná správa a obrana; povinné sociální zabezpečení,26915.11,26891.39,"2000001",Kapr živý,85.07
2016,P,Vzdělávání,25313.25,26891.39,"111101",Rýže loupaná dlouhozrnná,36.52
2016,P,Vzdělávání,25313.25,26891.39,"111201",Pšeničná mouka hladká,11.03
2016,P,Vzdělávání,25313.25,26891.39,"111301",Chléb konzumní kmínový,21.77
2016,P,Vzdělávání,25313.25,26891.39,"111303",Pečivo pšeničné bílé,40.84
2016,P,Vzdělávání,25313.25,26891.39,"111602",Těstoviny vaječné,44.82
2016,P,Vzdělávání,25313.25,26891.39,"112101",Hovězí maso zadní bez kosti,206.02
2016,P,Vzdělávání,25313.25,26891.39,"112201",Vepřová pečeně s kostí,109.46
2016,P,Vzdělávání,25313.25,26891.39,"112401",Kuřata kuchaná celá,68.97
2016,P,Vzdělávání,25313.25,26891.39,"112704",Šunkový salám,130.21
2016,P,Vzdělávání,25313.25,26891.39,"114201",Mléko polotučné pasterované,17.90
2016,P,Vzdělávání,25313.25,26891.39,"114401",Jogurt bílý netučný,8.11
2016,P,Vzdělávání,25313.25,26891.39,"114501",Eidamská cihla,110.90
2016,P,Vzdělávání,25313.25,26891.39,"114701",Vejce slepičí čerstvá,28.65
2016,P,Vzdělávání,25313.25,26891.39,"115101",Máslo,148.34
2016,P,Vzdělávání,25313.25,26891.39,"115201",Rostlinný roztíratelný tuk,91.44
2016,P,Vzdělávání,25313.25,26891.39,"116101",Pomeranče,32.60
2016,P,Vzdělávání,25313.25,26891.39,"116103",Banány žluté,31.72
2016,P,Vzdělávání,25313.25,26891.39,"116104",Jablka konzumní,29.94
2016,P,Vzdělávání,25313.25,26891.39,"117101",Rajská jablka červená kulatá,40.57
2016,P,Vzdělávání,25313.25,26891.39,"117103",Papriky,64.55
2016,P,Vzdělávání,25313.25,26891.39,"117106",Mrkev,18.55
2016,P,Vzdělávání,25313.25,26891.39,"117401",Konzumní brambory,15.21
2016,P,Vzdělávání,25313.25,26891.39,"118101",Cukr krystalový,17.59
2016,P,Vzdělávání,25313.25,26891.39,"122102",Přírodní minerální voda uhličitá,8.66
2016,P,Vzdělávání,25313.25,26891.39,"212101",Jakostní víno bílé,94.65
2016,P,Vzdělávání,25313.25,26891.39,"213201","Pivo výčepní, světlé, lahvové",11.24
2016,P,Vzdělávání,25313.25,26891.39,"2000001",Kapr živý,85.07
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"111101",Rýže loupaná dlouhozrnná,36.52
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"111201",Pšeničná mouka hladká,11.03
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"111301",Chléb konzumní kmínový,21.77
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"111303",Pečivo pšeničné bílé,40.84
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"111602",Těstoviny vaječné,44.82
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"112101",Hovězí maso zadní bez kosti,206.02
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"112201",Vepřová pečeně s kostí,109.46
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"112401",Kuřata kuchaná celá,68.97
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"112704",Šunkový salám,130.21
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"114201",Mléko polotučné pasterované,17.90
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"114401",Jogurt bílý netučný,8.11
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"114501",Eidamská cihla,110.90
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"114701",Vejce slepičí čerstvá,28.65
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"115101",Máslo,148.34
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"115201",Rostlinný roztíratelný tuk,91.44
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"116101",Pomeranče,32.60
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"116103",Banány žluté,31.72
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"116104",Jablka konzumní,29.94
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"117101",Rajská jablka červená kulatá,40.57
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"117103",Papriky,64.55
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"117106",Mrkev,18.55
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"117401",Konzumní brambory,15.21
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"118101",Cukr krystalový,17.59
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"122102",Přírodní minerální voda uhličitá,8.66
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"212101",Jakostní víno bílé,94.65
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"213201","Pivo výčepní, světlé, lahvové",11.24
2016,Q,Zdravotní a sociální péče,24413.56,26891.39,"2000001",Kapr živý,85.07
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"111101",Rýže loupaná dlouhozrnná,36.52
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"111201",Pšeničná mouka hladká,11.03
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"111301",Chléb konzumní kmínový,21.77
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"111303",Pečivo pšeničné bílé,40.84
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"111602",Těstoviny vaječné,44.82
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"112101",Hovězí maso zadní bez kosti,206.02
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"112201",Vepřová pečeně s kostí,109.46
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"112401",Kuřata kuchaná celá,68.97
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"112704",Šunkový salám,130.21
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"114201",Mléko polotučné pasterované,17.90
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"114401",Jogurt bílý netučný,8.11
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"114501",Eidamská cihla,110.90
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"114701",Vejce slepičí čerstvá,28.65
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"115101",Máslo,148.34
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"115201",Rostlinný roztíratelný tuk,91.44
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"116101",Pomeranče,32.60
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"116103",Banány žluté,31.72
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"116104",Jablka konzumní,29.94
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"117101",Rajská jablka červená kulatá,40.57
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"117103",Papriky,64.55
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"117106",Mrkev,18.55
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"117401",Konzumní brambory,15.21
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"118101",Cukr krystalový,17.59
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"122102",Přírodní minerální voda uhličitá,8.66
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"212101",Jakostní víno bílé,94.65
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"213201","Pivo výčepní, světlé, lahvové",11.24
2016,R,"Kulturní, zábavní a rekreační činnosti",20327.44,26891.39,"2000001",Kapr živý,85.07
2016,S,Ostatní činnosti,20304.00,26891.39,"111101",Rýže loupaná dlouhozrnná,36.52
2016,S,Ostatní činnosti,20304.00,26891.39,"111201",Pšeničná mouka hladká,11.03
2016,S,Ostatní činnosti,20304.00,26891.39,"111301",Chléb konzumní kmínový,21.77
2016,S,Ostatní činnosti,20304.00,26891.39,"111303",Pečivo pšeničné bílé,40.84
2016,S,Ostatní činnosti,20304.00,26891.39,"111602",Těstoviny vaječné,44.82
2016,S,Ostatní činnosti,20304.00,26891.39,"112101",Hovězí maso zadní bez kosti,206.02
2016,S,Ostatní činnosti,20304.00,26891.39,"112201",Vepřová pečeně s kostí,109.46
2016,S,Ostatní činnosti,20304.00,26891.39,"112401",Kuřata kuchaná celá,68.97
2016,S,Ostatní činnosti,20304.00,26891.39,"112704",Šunkový salám,130.21
2016,S,Ostatní činnosti,20304.00,26891.39,"114201",Mléko polotučné pasterované,17.90
2016,S,Ostatní činnosti,20304.00,26891.39,"114401",Jogurt bílý netučný,8.11
2016,S,Ostatní činnosti,20304.00,26891.39,"114501",Eidamská cihla,110.90
2016,S,Ostatní činnosti,20304.00,26891.39,"114701",Vejce slepičí čerstvá,28.65
2016,S,Ostatní činnosti,20304.00,26891.39,"115101",Máslo,148.34
2016,S,Ostatní činnosti,20304.00,26891.39,"115201",Rostlinný roztíratelný tuk,91.44
2016,S,Ostatní činnosti,20304.00,26891.39,"116101",Pomeranče,32.60
2016,S,Ostatní činnosti,20304.00,26891.39,"116103",Banány žluté,31.72
2016,S,Ostatní činnosti,20304.00,26891.39,"116104",Jablka konzumní,29.94
2016,S,Ostatní činnosti,20304.00,26891.39,"117101",Rajská jablka červená kulatá,40.57
2016,S,Ostatní činnosti,20304.00,26891.39,"117103",Papriky,64.55
2016,S,Ostatní činnosti,20304.00,26891.39,"117106",Mrkev,18.55
2016,S,Ostatní činnosti,20304.00,26891.39,"117401",Konzumní brambory,15.21
2016,S,Ostatní činnosti,20304.00,26891.39,"118101",Cukr krystalový,17.59
2016,S,Ostatní činnosti,20304.00,26891.39,"122102",Přírodní minerální voda uhličitá,8.66
2016,S,Ostatní činnosti,20304.00,26891.39,"212101",Jakostní víno bílé,94.65
2016,S,Ostatní činnosti,20304.00,26891.39,"213201","Pivo výčepní, světlé, lahvové",11.24
2016,S,Ostatní činnosti,20304.00,26891.39,"2000001",Kapr živý,85.07
2017,,,29158.25,26552.30,"111101",Rýže loupaná dlouhozrnná,36.30
2017,,,29158.25,26552.30,"111201",Pšeničná mouka hladká,11.43
2017,,,29158.25,26552.30,"111301",Chléb konzumní kmínový,24.17
2017,,,29158.25,26552.30,"111303",Pečivo pšeničné bílé,45.23
2017,,,29158.25,26552.30,"111602",Těstoviny vaječné,46.55
2017,,,29158.25,26552.30,"112101",Hovězí maso zadní bez kosti,218.27
2017,,,29158.25,26552.30,"112201",Vepřová pečeně s kostí,118.27
2017,,,29158.25,26552.30,"112401",Kuřata kuchaná celá,68.18
2017,,,29158.25,26552.30,"112704",Šunkový salám,142.03
2017,,,29158.25,26552.30,"114201",Mléko polotučné pasterované,19.49
2017,,,29158.25,26552.30,"114401",Jogurt bílý netučný,8.73
2017,,,29158.25,26552.30,"114501",Eidamská cihla,142.58
2017,,,29158.25,26552.30,"114701",Vejce slepičí čerstvá,36.34
2017,,,29158.25,26552.30,"115101",Máslo,197.79
2017,,,29158.25,26552.30,"115201",Rostlinný roztíratelný tuk,94.29
2017,,,29158.25,26552.30,"116101",Pomeranče,36.32
2017,,,29158.25,26552.30,"116103",Banány žluté,31.08
2017,,,29158.25,26552.30,"116104",Jablka konzumní,32.63
2017,,,29158.25,26552.30,"117101",Rajská jablka červená kulatá,44.70
2017,,,29158.25,26552.30,"117103",Papriky,62.40
2017,,,29158.25,26552.30,"117106",Mrkev,15.03
2017,,,29158.25,26552.30,"117401",Konzumní brambory,15.93
2017,,,29158.25,26552.30,"118101",Cukr krystalový,19.96
2017,,,29158.25,26552.30,"122102",Přírodní minerální voda uhličitá,8.78
2017,,,29158.25,26552.30,"212101",Jakostní víno bílé,96.70
2017,,,29158.25,26552.30,"213201","Pivo výčepní, světlé, lahvové",11.30
2017,,,29158.25,26552.30,"2000001",Kapr živý,87.72
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"111101",Rýže loupaná dlouhozrnná,36.30
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"111201",Pšeničná mouka hladká,11.43
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"111301",Chléb konzumní kmínový,24.17
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"111303",Pečivo pšeničné bílé,45.23
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"111602",Těstoviny vaječné,46.55
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"112101",Hovězí maso zadní bez kosti,218.27
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"112201",Vepřová pečeně s kostí,118.27
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"112401",Kuřata kuchaná celá,68.18
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"112704",Šunkový salám,142.03
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"114201",Mléko polotučné pasterované,19.49
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"114401",Jogurt bílý netučný,8.73
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"114501",Eidamská cihla,142.58
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"114701",Vejce slepičí čerstvá,36.34
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"115101",Máslo,197.79
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"115201",Rostlinný roztíratelný tuk,94.29
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"116101",Pomeranče,36.32
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"116103",Banány žluté,31.08
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"116104",Jablka konzumní,32.63
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"117101",Rajská jablka červená kulatá,44.70
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"117103",Papriky,62.40
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"117106",Mrkev,15.03
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"117401",Konzumní brambory,15.93
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"118101",Cukr krystalový,19.96
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"122102",Přírodní minerální voda uhličitá,8.78
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"212101",Jakostní víno bílé,96.70
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"213201","Pivo výčepní, světlé, lahvové",11.30
2017,A,"Zemědělství, lesnictví, rybářství",21048.56,26552.30,"2000001",Kapr živý,87.72
2017,B,Těžba a dobývání,33501.38,26552.30,"111101",Rýže loupaná dlouhozrnná,36.30
2017,B,Těžba a dobývání,33501.38,26552.30,"111201",Pšeničná mouka hladká,11.43
2017,B,Těžba a dobývání,33501.38,26552.30,"111301",Chléb konzumní kmínový,24.17
2017,B,Těžba a dobývání,33501.38,26552.30,"111303",Pečivo pšeničné bílé,45.23
2017,B,Těžba a dobývání,33501.38,26552.30,"111602",Těstoviny vaječné,46.55
2017,B,Těžba a dobývání,33501.38,26552.30,"112101",Hovězí maso zadní bez kosti,218.27
2017,B,Těžba a dobývání,33501.38,26552.30,"112201",Vepřová pečeně s kostí,118.27
2017,B,Těžba a dobývání,33501.38,26552.30,"112401",Kuřata kuchaná celá,68.18
2017,B,Těžba a dobývání,33501.38,26552.30,"112704",Šunkový salám,142.03
2017,B,Těžba a dobývání,33501.38,26552.30,"114201",Mléko polotučné pasterované,19.49
2017,B,Těžba a dobývání,33501.38,26552.30,"114401",Jogurt bílý netučný,8.73
2017,B,Těžba a dobývání,33501.38,26552.30,"114501",Eidamská cihla,142.58
2017,B,Těžba a dobývání,33501.38,26552.30,"114701",Vejce slepičí čerstvá,36.34
2017,B,Těžba a dobývání,33501.38,26552.30,"115101",Máslo,197.79
2017,B,Těžba a dobývání,33501.38,26552.30,"115201",Rostlinný roztíratelný tuk,94.29
2017,B,Těžba a dobývání,33501.38,26552.30,"116101",Pomeranče,36.32
2017,B,Těžba a dobývání,33501.38,26552.30,"116103",Banány žluté,31.08
2017,B,Těžba a dobývání,33501.38,26552.30,"116104",Jablka konzumní,32.63
2017,B,Těžba a dobývání,33501.38,26552.30,"117101",Rajská jablka červená kulatá,44.70
2017,B,Těžba a dobývání,33501.38,26552.30,"117103",Papriky,62.40
2017,B,Těžba a dobývání,33501.38,26552.30,"117106",Mrkev,15.03
2017,B,Těžba a dobývání,33501.38,26552.30,"117401",Konzumní brambory,15.93
2017,B,Těžba a dobývání,33501.38,26552.30,"118101",Cukr krystalový,19.96
2017,B,Těžba a dobývání,33501.38,26552.30,"122102",Přírodní minerální voda uhličitá,8.78
2017,B,Těžba a dobývání,33501.38,26552.30,"212101",Jakostní víno bílé,96.70
2017,B,Těžba a dobývání,33501.38,26552.30,"213201","Pivo výčepní, světlé, lahvové",11.30
2017,B,Těžba a dobývání,33501.38,26552.30,"2000001",Kapr živý,87.72
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"111101",Rýže loupaná dlouhozrnná,36.30
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"111201",Pšeničná mouka hladká,11.43
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"111301",Chléb konzumní kmínový,24.17
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"111303",Pečivo pšeničné bílé,45.23
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"111602",Těstoviny vaječné,46.55
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"112101",Hovězí maso zadní bez kosti,218.27
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"112201",Vepřová pečeně s kostí,118.27
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"112401",Kuřata kuchaná celá,68.18
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"112704",Šunkový salám,142.03
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"114201",Mléko polotučné pasterované,19.49
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"114401",Jogurt bílý netučný,8.73
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"114501",Eidamská cihla,142.58
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"114701",Vejce slepičí čerstvá,36.34
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"115101",Máslo,197.79
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"115201",Rostlinný roztíratelný tuk,94.29
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"116101",Pomeranče,36.32
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"116103",Banány žluté,31.08
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"116104",Jablka konzumní,32.63
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"117101",Rajská jablka červená kulatá,44.70
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"117103",Papriky,62.40
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"117106",Mrkev,15.03
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"117401",Konzumní brambory,15.93
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"118101",Cukr krystalový,19.96
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"122102",Přírodní minerální voda uhličitá,8.78
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"212101",Jakostní víno bílé,96.70
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"213201","Pivo výčepní, světlé, lahvové",11.30
2017,C,Zpracovatelský průmysl,29448.75,26552.30,"2000001",Kapr živý,87.72
