"country","abbreviation","avg_height","calling_code","capital_city","continent","currency_name","religion","currency_code","domain_tld","elevation","north","south","west","east","government_type","independence_date","iso_numeric","landlocked","life_expectancy","national_symbol","national_dish","population_density","population","region_in_world","surface_area","yearly_average_temperature","median_age_2018","iso2","iso3","year","GDP","economy_population","gini","taxes","fertility","mortaliy_under5"
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2017,265628570361.662,5508214.0,27.4,20.7338898193115,1.49,2.4
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2016,257410958145.949,5495303.0,27.1,20.8134499213858,1.57,2.4
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2015,250371859068.695,5479531.0,27.1,20.4707051115264,1.65,2.5
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2014,249018049503.61,5461512.0,26.8,20.6315219650357,1.71,2.6
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2013,249930064696.187,5438972.0,27.2,20.6434972420848,1.75,2.6
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2012,252204180501.055,5413971.0,27.1,20.1355969299184,1.8,2.7
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2011,255778806281.83,5388272.0,27.6,20.0178789684744,1.83,2.9
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2010,249424310816.667,5363352.0,27.7,18.6012766884763,1.87,3.0
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2009,241723112398.309,5338871.0,27.5,18.8828426328908,1.86,3.2
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2008,262955299855.628,5313399.0,27.8,20.4910817697475,1.85,3.3
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2007,260909780066.563,5288720.0,28.3,21.0651513855628,1.83,3.5
Finland,FI,178.4,358.0,Helsinki [Helsingfors],Europe,Euro,Christianity,EUR,.fi,164.0,70.0961,59.8088,20.5569,31.5809,Republic,1917.0,246.0,0.0,77.4,,"Karjalanpaisti,Mämmi, Sautéed reindeer",18.15685565,5515525.0,Nordic Countries,338145.0,1.7000000000000002,42.8,FI,FIN,2006,247779130164.083,5266268.0,28.0,21.4202675581416,1.84,3.6
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2018,2930607976267.93,67101930,32.4,24.1956261037571,1.88,4.4
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2017,2878991574857.68,66918020,31.6,23.6293346543377,1.9,4.3
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2016,2814499568997.83,66724104,31.9,23.0648275010082,1.92,4.2
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2015,2784001820060.14,66548272,32.7,23.197715462657,1.96,4.1
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2014,2753359344138.85,66312067,32.3,23.1614153174882,2.0,4.1
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2013,2727281540260.42,65998685,32.5,23.2109178727076,1.99,4.1
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2012,2711653557481.26,65659814,33.1,22.5307400790117,2.01,4.2
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2011,2703188933543.06,65342789,33.3,21.8164964590897,2.01,4.2
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2010,2645187882116.67,65027505,33.7,21.9526594894273,2.03,4.3
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2009,2594607624904.28,64707035,32.7,20.7014276846679,2.0,4.3
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2008,2671364304886.08,64374979,33.0,22.0052399642638,2.01,4.3
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2007,2664571088541.21,64016227,32.4,22.1220175547039,1.98,4.4
France,FR,174.1,33.0,Paris,Europe,Euro,Christianity,EUR,.fr,375.0,51.0928,41.3716,-5.14222,9.56156,Republic,843.0,250.0,0.0,78.8,Flower,"Crêpe, Pot-au-feu,Macaron, Bisque",122.3383957,66977107,Western Europe,551500.0,10.7,41.7,FR,FRA,2006,2601491774613.78,63621376,29.7,22.5778088478701,2.0,4.5
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2018,3926418568780.85,82905782,,11.4876311296892,1.57,3.9
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2017,3877255158232.27,82657002,,11.4429760787273,1.57,3.9
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2016,3778928349350.17,82348669,31.9,11.2961202523973,1.6,3.9
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2015,3696496482672.59,81686611,31.7,11.4787289586211,1.5,3.9
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2014,3642157979491.28,80982500,30.9,11.4825632039024,1.47,3.9
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2013,3563422609296.38,80645605,31.1,11.611503370267,1.42,4.0
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2012,3547897319183.13,80425823,30.9,11.6229861108582,1.41,4.0
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2011,3533111333252.44,80274983,30.5,11.4813852299559,1.39,4.1
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2010,3399667820000.01,81776930,30.2,11.1902979254406,1.39,4.2
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2009,3263267090017.34,81902307,30.5,11.6149370535587,1.36,4.3
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2008,3460290359872.83,82110097,31.1,11.4723010889499,1.38,4.4
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2007,3427391543620.05,82266372,31.3,11.3340401272229,1.37,4.5
Germany,DE,177.4,49.0,Berlin,Europe,Euro,Christianity,EUR,.de,263.0,55.0556,47.2758,5.86564,15.0399,Federal Republic,1955.0,276.0,0.0,77.4,Flower,"Currywurst, Sauerbraten, Bratwurst",237.3709698,82905782,Western Europe,357022.0,8.5,47.8,DE,DEU,2006,3328325430555.39,82376451,31.3,10.8516276183608,1.33,4.6
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2018,,33715.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2017,,33723.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2016,,33738.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2015,,33742.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2014,,33726.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2013,,33694.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2012,,33653.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2011,,33608.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2010,,33585.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2009,,33562.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2008,,33570.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2007,,33524.0,,,,
Gibraltar,GI,,350.0,Gibraltar,Europe,Gibraltar Pound,Christianity,GIP,.gi,,36.1554,36.109,-5.3662600000000005,-5.33828,Dependent Territory of the UK,,292.0,0.0,79.0,,,3371.8,33718.0,Southern Europe,6.0,,35.5,GI,GIB,2006,,33420.0,,,,
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2018,247643489387.938,10732882,32.9,26.9202299388132,1.35,4.0
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2017,243842046377.8,10754679,34.4,26.4213970437592,1.35,4.3
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2016,240758353595.684,10775971,35.0,26.7090339581115,1.38,4.4
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2015,241943520921.99,10820883,36.0,24.9179178811996,1.33,4.4
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2014,242944211867.598,10892413,35.8,24.8537593253472,1.3,4.3
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2013,241259867501.329,10965211,36.1,24.1592572626798,1.29,4.2
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2012,248061138528.468,11045011,36.3,24.2673774197927,1.34,4.0
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2011,266968814916.016,11104899,34.8,22.4776944333849,1.4,3.9
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2010,297124961971.501,11121341,34.1,20.3860335725714,1.48,3.9
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2009,314348217058.93,11107017,33.6,19.7756801998951,1.5,3.9
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2008,328475055055.053,11077841,33.6,20.2136126149472,1.5,4.0
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2007,329579715229.25,11048473,34.0,20.2428425141791,1.41,4.1
Greece,GR,175.7,30.0,Athenai,Europe,Euro,Christianity,EUR,.gr,498.0,41.7485,34.8021,19.3736,28.2471,Republic,1830.0,300.0,0.0,78.4,,"Fasolada,Moussaka, Souvlaki",83.22473235,10731726,Southern Europe,131626.0,15.4,45.3,GR,GRC,2006,319132136925.793,11020362,35.1,19.9792007372315,1.4,4.3
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2018,164156103282.558,9775564.0,29.6,22.5534380308276,1.55,4.0
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2017,155746258233.436,9787966.0,30.6,22.9053998082757,1.54,4.4
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2016,149301250250.029,9814023.0,30.3,23.0924665886757,1.53,4.7
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2015,146173151085.081,9843028.0,30.4,23.2536829606787,1.45,5.1
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2014,140795565306.983,9866468.0,30.9,23.062381494597,1.44,5.4
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2013,135082972930.623,9893082.0,31.5,22.9140250609754,1.35,5.6
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2012,132615331004.73,9920362.0,30.8,22.928098776053,1.34,5.7
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2011,134471881165.37,9971727.0,29.2,21.0686026676279,1.23,5.9
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2010,131916516051.985,10000023,29.4,22.6319452216394,1.25,6.0
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2009,130452605289.135,10022650,27.0,23.3493021310846,1.32,6.2
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2008,139819916274.643,10038188,27.5,23.2870558924422,1.35,6.5
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2007,138355712640.943,10055780,27.9,21.4158475371487,1.32,6.9
Hungary,HU,175.3,36.0,Budapest,Europe,Hungarian Forint,Christianity,HUF,.hu,143.0,48.5857,45.7436,16.1119,22.906,Republic,1918.0,348.0,1.0,71.4,,"Gulyás,",107.9066055,9775564.0,Eastern Europe,93030.0,9.75,43.6,HU,HUN,2006,138021450771.415,10071370,28.3,19.8334170837429,1.34,7.2
